ID,SMILES,PriceMol,QED,Violation,tPSA,RotB,LogP,MW,HBD,HBA,MR,HvyAtm,Atoms,Rings,CAtm,HetAtm,AD_Distance,In_AD,pIC50_COX2_pred,pIC50_COX1_pred,IC50_COX2_pred_nM,IC50_COX1_pred_nM,SI_pred,QSAR_score
A34C4S,COc1ccc(Br)c(C2=N/C(=C\c3ccc[nH]3)C(=O)S2)c1,385.31228,0.8433,none,54.449999999999996,3,3.8469000000000024,363.23600000000005,1,4,88.59870000000001,21,21,3,15,6,1.8550363749513845,True,6.562131428837677,4.875424796756292,274.0744625604062,13322.177116484276,48.60787463388005,8.248838060919063
A34C32S,COc1ccc(C2=N/C(=C\c3ccc[nH]3)C(=O)S2)c(Br)c1,433.83173,0.8433,none,54.449999999999996,3,3.8469000000000015,363.23600000000005,1,4,88.59870000000002,21,21,3,15,6,1.8550363749513843,True,6.562131428837677,4.875424796756292,274.0744625604062,13322.177116484276,48.60787463388005,8.248838060919063
A35C4S,COc1ccc(Br)c(C2=N/C(=C\c3ccc(C)s3)C(=O)S2)c1,259.81015,0.6963,Lipinski,38.66,3,4.888720000000003,394.3150000000001,0,5,96.86200000000001,22,22,3,16,6,1.8981231344230802,True,6.892916243630065,5.546746093058392,127.96280645282148,2839.578681163892,22.190656487444375,8.239086394201738
A35C32S,COc1ccc(C2=N/C(=C\c3ccc(C)s3)C(=O)S2)c(Br)c1,308.3296,0.6963,Lipinski,38.66,3,4.888720000000002,394.31500000000005,0,5,96.86200000000002,22,22,3,16,6,1.89812313442308,True,6.892916243630065,5.546746093058392,127.96280645282148,2839.578681163892,22.190656487444375,8.239086394201738
A97C12S,CC1=N/C(=C\c2ccc(C#N)cc2)C(=O)S1,146.42752000000002,0.6941,Ghose,53.22,1,2.590980000000001,228.27599999999998,0,4,64.84100000000002,16,16,2,12,4,3.8366190394655213,True,6.516297493559012,4.821811178777968,304.5807883574413,15072.622466016846,49.48645168101786,8.210783808340057
A75C23S,O=C1SC(Cc2ccc(Br)cc2)=N/C1=C\c1cncs1,425.71595999999994,0.7674,Lipinski,42.32,3,4.161100000000001,365.27700000000004,0,5,87.97000000000001,20,20,3,14,6,2.1807905334120226,True,6.568739305230469,4.9394895022408365,269.93592957237036,11495.040288767363,42.58432846260105,8.197989108220103
A43C23S,O=C1SC(Cc2ccc(Br)cc2)=N/C1=C\c1cscn1,1014.04916,0.7674,Lipinski,42.32,3,4.161100000000001,365.27700000000004,0,5,87.97000000000001,20,20,3,14,6,2.1807905334120226,True,6.568739305230469,4.9394895022408365,269.93592957237036,11495.040288767363,42.58432846260105,8.197989108220103
A41C23S,O=C1SC(Cc2ccc(Br)cc2)=N/C1=C\c1nccs1,305.7865,0.7674,Lipinski,42.32,3,4.161100000000001,365.27700000000004,0,5,87.97000000000001,20,20,3,14,6,2.1807905334120226,True,6.568739305230469,4.9394895022408365,269.93592957237036,11495.040288767363,42.58432846260105,8.197989108220103
A97C30S,N#Cc1ccc(/C=C2\N=C(Cc3ccc(F)cc3)SC2=O)cc1,164.83015999999998,0.804,none,53.22,3,3.952880000000002,322.36400000000003,0,4,89.27100000000002,23,23,3,18,5,1.8509260579109066,True,6.275903369759788,4.376529104873695,529.7813067757056,42021.436545935736,79.31845840632202,8.17527763464588
A7C7S,COc1ccc(C2=N/C(=C\c3c(F)cccc3F)C(=O)S2)cc1OC,207.59127999999995,0.7713,none,47.89,4,4.043100000000003,361.3690000000001,0,5,93.016,25,25,3,18,7,1.3096510197830586,True,6.5182453265764755,4.862990329092704,303.2177867567452,13709.122934191459,45.21213310348949,8.173500324060246
A73C7S,COc1ccc(C2=N/C(=C\c3cc(F)cc(F)c3)C(=O)S2)cc1OC,196.22295999999997,0.7713,none,47.89,4,4.043100000000003,361.3690000000001,0,5,93.016,25,25,3,18,7,1.3096510197830586,True,6.5182453265764755,4.862990329092704,303.2177867567452,13709.122934191459,45.21213310348949,8.173500324060246
A44C7S,COc1ccc(C2=N/C(=C\c3cc(F)ccc3F)C(=O)S2)cc1OC,214.69648,0.7713,none,47.89,4,4.043100000000003,361.3690000000001,0,5,93.016,25,25,3,18,7,1.3096510197830586,True,6.5182453265764755,4.862990329092704,303.2177867567452,13709.122934191459,45.21213310348949,8.173500324060246
A8C7S,COc1ccc(C2=N/C(=C\c3ccc(F)c(F)c3)C(=O)S2)cc1OC,263.01184,0.7713,none,47.89,4,4.043100000000003,361.3690000000001,0,5,93.016,25,25,3,18,7,1.3096510197830586,True,6.5182453265764755,4.862990329092704,303.2177867567452,13709.122934191459,45.21213310348949,8.173500324060246
A17C7S,COc1ccc(C2=N/C(=C\c3ccc(F)cc3F)C(=O)S2)cc1OC,312.74824,0.7713,none,47.89,4,4.043100000000003,361.3690000000001,0,5,93.016,25,25,3,18,7,1.3096510197830586,True,6.5182453265764755,4.862990329092704,303.2177867567452,13709.122934191459,45.21213310348949,8.173500324060246
A16C7S,COc1ccc(C2=N/C(=C\c3cccc(F)c3F)C(=O)S2)cc1OC,260.16976,0.7713,none,47.89,4,4.043100000000003,361.3690000000001,0,5,93.016,25,25,3,18,7,1.3096510197830586,True,6.5182453265764755,4.862990329092704,303.2177867567452,13709.122934191459,45.21213310348949,8.173500324060246
